pin,slack
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/HWDATA[27]:A,7268
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/HWDATA[27]:B,7423
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/HWDATA[27]:Y,7268
eSRAM_eNVM_RW_0/data_cnt_RNO[3]:A,7554
eSRAM_eNVM_RW_0/data_cnt_RNO[3]:B,7490
eSRAM_eNVM_RW_0/data_cnt_RNO[3]:C,6332
eSRAM_eNVM_RW_0/data_cnt_RNO[3]:D,5039
eSRAM_eNVM_RW_0/data_cnt_RNO[3]:Y,5039
SPI_Master_0/PWDATA_buf[17]:ADn,
SPI_Master_0/PWDATA_buf[17]:ALn,
SPI_Master_0/PWDATA_buf[17]:CLK,7526
SPI_Master_0/PWDATA_buf[17]:D,4707
SPI_Master_0/PWDATA_buf[17]:EN,2112
SPI_Master_0/PWDATA_buf[17]:LAT,
SPI_Master_0/PWDATA_buf[17]:Q,7526
SPI_Master_0/PWDATA_buf[17]:SD,
SPI_Master_0/PWDATA_buf[17]:SLn,
CS_obuf/U0/U_IOPAD:D,
CS_obuf/U0/U_IOPAD:E,
CS_obuf/U0/U_IOPAD:PAD,
PRDATA_obuf[21]/U0/U_IOENFF:A,
PRDATA_obuf[21]/U0/U_IOENFF:Y,
eSRAM_eNVM_RW_0/addr_temp[31]:ADn,
eSRAM_eNVM_RW_0/addr_temp[31]:ALn,
eSRAM_eNVM_RW_0/addr_temp[31]:CLK,6261
eSRAM_eNVM_RW_0/addr_temp[31]:D,3558
eSRAM_eNVM_RW_0/addr_temp[31]:EN,3235
eSRAM_eNVM_RW_0/addr_temp[31]:LAT,
eSRAM_eNVM_RW_0/addr_temp[31]:Q,6261
eSRAM_eNVM_RW_0/addr_temp[31]:SD,
eSRAM_eNVM_RW_0/addr_temp[31]:SLn,
eSRAM_eNVM_RW_0/addr_temp[14]:ADn,
eSRAM_eNVM_RW_0/addr_temp[14]:ALn,
eSRAM_eNVM_RW_0/addr_temp[14]:CLK,5251
eSRAM_eNVM_RW_0/addr_temp[14]:D,3558
eSRAM_eNVM_RW_0/addr_temp[14]:EN,3235
eSRAM_eNVM_RW_0/addr_temp[14]:LAT,
eSRAM_eNVM_RW_0/addr_temp[14]:Q,5251
eSRAM_eNVM_RW_0/addr_temp[14]:SD,
eSRAM_eNVM_RW_0/addr_temp[14]:SLn,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_66:A,7268
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_66:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_66:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_66:IPA,7268
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_66:IPB,
AHB_IF_0/HADDR[12]:ADn,
AHB_IF_0/HADDR[12]:ALn,5922
AHB_IF_0/HADDR[12]:CLK,6673
AHB_IF_0/HADDR[12]:D,7341
AHB_IF_0/HADDR[12]:EN,3183
AHB_IF_0/HADDR[12]:LAT,
AHB_IF_0/HADDR[12]:Q,6673
AHB_IF_0/HADDR[12]:SD,
AHB_IF_0/HADDR[12]:SLn,
SPI_Master_0/PRDATA_buf[2]:ADn,
SPI_Master_0/PRDATA_buf[2]:ALn,
SPI_Master_0/PRDATA_buf[2]:CLK,8617
SPI_Master_0/PRDATA_buf[2]:D,8617
SPI_Master_0/PRDATA_buf[2]:EN,3329
SPI_Master_0/PRDATA_buf[2]:LAT,
SPI_Master_0/PRDATA_buf[2]:Q,8617
SPI_Master_0/PRDATA_buf[2]:SD,
SPI_Master_0/PRDATA_buf[2]:SLn,
PRDATA_obuf[14]/U0/U_IOOUTFF:A,
PRDATA_obuf[14]/U0/U_IOOUTFF:Y,
eSRAM_eNVM_RW_0/addr_temp[29]:ADn,
eSRAM_eNVM_RW_0/addr_temp[29]:ALn,
eSRAM_eNVM_RW_0/addr_temp[29]:CLK,6261
eSRAM_eNVM_RW_0/addr_temp[29]:D,3304
eSRAM_eNVM_RW_0/addr_temp[29]:EN,3235
eSRAM_eNVM_RW_0/addr_temp[29]:LAT,
eSRAM_eNVM_RW_0/addr_temp[29]:Q,6261
eSRAM_eNVM_RW_0/addr_temp[29]:SD,
eSRAM_eNVM_RW_0/addr_temp[29]:SLn,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_58:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_58:B,7352
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_58:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_58:IPB,7352
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_243:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_243:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_243:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_243:IPA,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_243:IPB,
SPI_Master_0/PWDATA_buf_RNO[4]:A,7616
SPI_Master_0/PWDATA_buf_RNO[4]:B,7526
SPI_Master_0/PWDATA_buf_RNO[4]:C,4707
SPI_Master_0/PWDATA_buf_RNO[4]:D,6878
SPI_Master_0/PWDATA_buf_RNO[4]:Y,4707
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[16]:ADn,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[16]:ALn,5922
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[16]:CLK,4649
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[16]:D,5911
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[16]:EN,4510
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[16]:LAT,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[16]:Q,4649
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[16]:SD,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[16]:SLn,
SPI_Master_0/PWDATA_buf[24]:ADn,
SPI_Master_0/PWDATA_buf[24]:ALn,
SPI_Master_0/PWDATA_buf[24]:CLK,7526
SPI_Master_0/PWDATA_buf[24]:D,4707
SPI_Master_0/PWDATA_buf[24]:EN,2112
SPI_Master_0/PWDATA_buf[24]:LAT,
SPI_Master_0/PWDATA_buf[24]:Q,7526
SPI_Master_0/PWDATA_buf[24]:SD,
SPI_Master_0/PWDATA_buf[24]:SLn,
SPI_Master_0/PWDATA_buf_RNO[3]:A,7616
SPI_Master_0/PWDATA_buf_RNO[3]:B,7526
SPI_Master_0/PWDATA_buf_RNO[3]:C,4707
SPI_Master_0/PWDATA_buf_RNO[3]:D,6878
SPI_Master_0/PWDATA_buf_RNO[3]:Y,4707
eSRAM_eNVM_RW_0/data[30]:ADn,
eSRAM_eNVM_RW_0/data[30]:ALn,5922
eSRAM_eNVM_RW_0/data[30]:CLK,6090
eSRAM_eNVM_RW_0/data[30]:D,4806
eSRAM_eNVM_RW_0/data[30]:EN,3406
eSRAM_eNVM_RW_0/data[30]:LAT,
eSRAM_eNVM_RW_0/data[30]:Q,6090
eSRAM_eNVM_RW_0/data[30]:SD,
eSRAM_eNVM_RW_0/data[30]:SLn,
SPI_Master_0/clk_toggles[3]:ADn,
SPI_Master_0/clk_toggles[3]:ALn,
SPI_Master_0/clk_toggles[3]:CLK,4138
SPI_Master_0/clk_toggles[3]:D,1882
SPI_Master_0/clk_toggles[3]:EN,
SPI_Master_0/clk_toggles[3]:LAT,
SPI_Master_0/clk_toggles[3]:Q,4138
SPI_Master_0/clk_toggles[3]:SD,
SPI_Master_0/clk_toggles[3]:SLn,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_7:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_7:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_7:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_7:IPA,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_7:IPB,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_217:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_217:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_217:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_217:IPA,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_217:IPB,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_217:IPC,
AHB_IF_0/HADDR_6[7]:A,7341
AHB_IF_0/HADDR_6[7]:B,7518
AHB_IF_0/HADDR_6[7]:Y,7341
eSRAM_eNVM_RW_0/addr_temp_cry[29]:A,
eSRAM_eNVM_RW_0/addr_temp_cry[29]:B,6261
eSRAM_eNVM_RW_0/addr_temp_cry[29]:C,
eSRAM_eNVM_RW_0/addr_temp_cry[29]:CC,5128
eSRAM_eNVM_RW_0/addr_temp_cry[29]:D,
eSRAM_eNVM_RW_0/addr_temp_cry[29]:P,
eSRAM_eNVM_RW_0/addr_temp_cry[29]:S,5128
eSRAM_eNVM_RW_0/addr_temp_cry[29]:UB,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_262:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_262:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_262:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_262:IPA,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_262:IPB,
PRDATA_obuf[7]/U0/U_IOOUTFF:A,
PRDATA_obuf[7]/U0/U_IOOUTFF:Y,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_68:A,7350
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_68:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_68:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_68:IPA,7350
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_68:IPB,
SPI_Master_0/un1_count_cry_12:A,
SPI_Master_0/un1_count_cry_12:B,5216
SPI_Master_0/un1_count_cry_12:C,
SPI_Master_0/un1_count_cry_12:CC,5237
SPI_Master_0/un1_count_cry_12:D,
SPI_Master_0/un1_count_cry_12:P,5216
SPI_Master_0/un1_count_cry_12:S,5237
SPI_Master_0/un1_count_cry_12:UB,
eSRAM_eNVM_RW_0/current_state_ns_i_i_0[4]:A,7577
eSRAM_eNVM_RW_0/current_state_ns_i_i_0[4]:B,7410
eSRAM_eNVM_RW_0/current_state_ns_i_i_0[4]:C,7195
eSRAM_eNVM_RW_0/current_state_ns_i_i_0[4]:D,6136
eSRAM_eNVM_RW_0/current_state_ns_i_i_0[4]:Y,6136
AHB_IF_0/DATAOUT[12]:ADn,
AHB_IF_0/DATAOUT[12]:ALn,5922
AHB_IF_0/DATAOUT[12]:CLK,8625
AHB_IF_0/DATAOUT[12]:D,4891
AHB_IF_0/DATAOUT[12]:EN,3425
AHB_IF_0/DATAOUT[12]:LAT,
AHB_IF_0/DATAOUT[12]:Q,8625
AHB_IF_0/DATAOUT[12]:SD,
AHB_IF_0/DATAOUT[12]:SLn,
SPI_Master_0/PRDATA[16]:ADn,
SPI_Master_0/PRDATA[16]:ALn,5922
SPI_Master_0/PRDATA[16]:CLK,
SPI_Master_0/PRDATA[16]:D,8617
SPI_Master_0/PRDATA[16]:EN,3476
SPI_Master_0/PRDATA[16]:LAT,
SPI_Master_0/PRDATA[16]:Q,
SPI_Master_0/PRDATA[16]:SD,
SPI_Master_0/PRDATA[16]:SLn,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_166:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_166:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_166:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_166:IPB,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/regHADDR[14]:ADn,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/regHADDR[14]:ALn,5922
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/regHADDR[14]:CLK,6802
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/regHADDR[14]:D,8617
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/regHADDR[14]:EN,3361
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/regHADDR[14]:LAT,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/regHADDR[14]:Q,6802
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/regHADDR[14]:SD,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/regHADDR[14]:SLn,
SPI_Master_0/un1_reset_inv_2_i_a2:A,
SPI_Master_0/un1_reset_inv_2_i_a2:B,5756
SPI_Master_0/un1_reset_inv_2_i_a2:C,4587
SPI_Master_0/un1_reset_inv_2_i_a2:D,2112
SPI_Master_0/un1_reset_inv_2_i_a2:Y,2112
eSRAM_eNVM_RW_0/current_state_ns_0_0[9]:A,7562
eSRAM_eNVM_RW_0/current_state_ns_0_0[9]:B,7440
eSRAM_eNVM_RW_0/current_state_ns_0_0[9]:C,7366
eSRAM_eNVM_RW_0/current_state_ns_0_0[9]:D,6082
eSRAM_eNVM_RW_0/current_state_ns_0_0[9]:Y,6082
SPI_Master_0/PWDATA_buf_RNO[5]:A,7616
SPI_Master_0/PWDATA_buf_RNO[5]:B,7526
SPI_Master_0/PWDATA_buf_RNO[5]:C,4707
SPI_Master_0/PWDATA_buf_RNO[5]:D,6878
SPI_Master_0/PWDATA_buf_RNO[5]:Y,4707
eSRAM_eNVM_RW_0/addr_temp_lm_0[16]:A,7386
eSRAM_eNVM_RW_0/addr_temp_lm_0[16]:B,5241
eSRAM_eNVM_RW_0/addr_temp_lm_0[16]:C,5058
eSRAM_eNVM_RW_0/addr_temp_lm_0[16]:D,3294
eSRAM_eNVM_RW_0/addr_temp_lm_0[16]:Y,3294
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_157:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_157:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_157:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_157:IPA,
RD_obuf[4]/U0/U_IOOUTFF:A,
RD_obuf[4]/U0/U_IOOUTFF:Y,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_96:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_96:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_96:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_96:IPA,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_244:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_244:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_244:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_244:IPA,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_244:IPB,
eSRAM_eNVM_access_0/CCC_0/CCC_INST/IP_INTERFACE_7:A,
eSRAM_eNVM_access_0/CCC_0/CCC_INST/IP_INTERFACE_7:B,
eSRAM_eNVM_access_0/CCC_0/CCC_INST/IP_INTERFACE_7:C,
eSRAM_eNVM_access_0/CCC_0/CCC_INST/IP_INTERFACE_7:IPA,
eSRAM_eNVM_access_0/CCC_0/CCC_INST/IP_INTERFACE_7:IPC,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_279:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_279:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_279:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_279:IPA,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_279:IPB,
SPI_Master_0/PWDATA_buf[32]:ADn,
SPI_Master_0/PWDATA_buf[32]:ALn,
SPI_Master_0/PWDATA_buf[32]:CLK,7475
SPI_Master_0/PWDATA_buf[32]:D,3620
SPI_Master_0/PWDATA_buf[32]:EN,2112
SPI_Master_0/PWDATA_buf[32]:LAT,
SPI_Master_0/PWDATA_buf[32]:Q,7475
SPI_Master_0/PWDATA_buf[32]:SD,
SPI_Master_0/PWDATA_buf[32]:SLn,
SPI_Master_0/PRDATA_buf[28]:ADn,
SPI_Master_0/PRDATA_buf[28]:ALn,
SPI_Master_0/PRDATA_buf[28]:CLK,8617
SPI_Master_0/PRDATA_buf[28]:D,8617
SPI_Master_0/PRDATA_buf[28]:EN,3329
SPI_Master_0/PRDATA_buf[28]:LAT,
SPI_Master_0/PRDATA_buf[28]:Q,8617
SPI_Master_0/PRDATA_buf[28]:SD,
SPI_Master_0/PRDATA_buf[28]:SLn,
eSRAM_eNVM_RW_0/addr_temp[8]:ADn,
eSRAM_eNVM_RW_0/addr_temp[8]:ALn,
eSRAM_eNVM_RW_0/addr_temp[8]:CLK,5174
eSRAM_eNVM_RW_0/addr_temp[8]:D,3414
eSRAM_eNVM_RW_0/addr_temp[8]:EN,3235
eSRAM_eNVM_RW_0/addr_temp[8]:LAT,
eSRAM_eNVM_RW_0/addr_temp[8]:Q,5174
eSRAM_eNVM_RW_0/addr_temp[8]:SD,
eSRAM_eNVM_RW_0/addr_temp[8]:SLn,
SPI_Master_0/CLKOUT_cl_1_u_0_a2_0_0:A,4280
SPI_Master_0/CLKOUT_cl_1_u_0_a2_0_0:B,3887
SPI_Master_0/CLKOUT_cl_1_u_0_a2_0_0:Y,3887
AHB_IF_0/un1_HADDR_0_sqmuxa_i_0_o2:A,3797
AHB_IF_0/un1_HADDR_0_sqmuxa_i_0_o2:B,6369
AHB_IF_0/un1_HADDR_0_sqmuxa_i_0_o2:C,4898
AHB_IF_0/un1_HADDR_0_sqmuxa_i_0_o2:Y,3797
RD_obuf[3]/U0/U_IOOUTFF:A,
RD_obuf[3]/U0/U_IOOUTFF:Y,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_282:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_282:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_282:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_282:IPA,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_282:IPB,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_270:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_270:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_270:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_270:IPA,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_270:IPB,
SPI_Master_0/PWDATA_buf[1]:ADn,
SPI_Master_0/PWDATA_buf[1]:ALn,
SPI_Master_0/PWDATA_buf[1]:CLK,7526
SPI_Master_0/PWDATA_buf[1]:D,4707
SPI_Master_0/PWDATA_buf[1]:EN,2112
SPI_Master_0/PWDATA_buf[1]:LAT,
SPI_Master_0/PWDATA_buf[1]:Q,7526
SPI_Master_0/PWDATA_buf[1]:SD,
SPI_Master_0/PWDATA_buf[1]:SLn,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_152:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_152:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_152:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_152:IPA,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_152:IPB,
eSRAM_eNVM_RW_0/current_state_RNIKLCS[6]:A,3758
eSRAM_eNVM_RW_0/current_state_RNIKLCS[6]:B,3667
eSRAM_eNVM_RW_0/current_state_RNIKLCS[6]:C,3630
eSRAM_eNVM_RW_0/current_state_RNIKLCS[6]:Y,3630
eSRAM_eNVM_access_0/CCC_0/CCC_INST/IP_INTERFACE_0:A,
eSRAM_eNVM_access_0/CCC_0/CCC_INST/IP_INTERFACE_0:B,
eSRAM_eNVM_access_0/CCC_0/CCC_INST/IP_INTERFACE_0:C,
eSRAM_eNVM_access_0/CCC_0/CCC_INST/IP_INTERFACE_0:IPA,
eSRAM_eNVM_access_0/CCC_0/CCC_INST/IP_INTERFACE_0:IPB,
SPI_Master_0/PWDATA_buf[11]:ADn,
SPI_Master_0/PWDATA_buf[11]:ALn,
SPI_Master_0/PWDATA_buf[11]:CLK,7526
SPI_Master_0/PWDATA_buf[11]:D,4707
SPI_Master_0/PWDATA_buf[11]:EN,2112
SPI_Master_0/PWDATA_buf[11]:LAT,
SPI_Master_0/PWDATA_buf[11]:Q,7526
SPI_Master_0/PWDATA_buf[11]:SD,
SPI_Master_0/PWDATA_buf[11]:SLn,
SPI_Master_0/count_0[17]:A,5260
SPI_Master_0/count_0[17]:B,5765
SPI_Master_0/count_0[17]:Y,5260
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_186:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_186:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_186:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_186:IPA,
eSRAM_eNVM_RW_0/ram_wdata_0_sqmuxa_i_2_tz:A,5942
eSRAM_eNVM_RW_0/ram_wdata_0_sqmuxa_i_2_tz:B,4864
eSRAM_eNVM_RW_0/ram_wdata_0_sqmuxa_i_2_tz:C,4599
eSRAM_eNVM_RW_0/ram_wdata_0_sqmuxa_i_2_tz:D,3236
eSRAM_eNVM_RW_0/ram_wdata_0_sqmuxa_i_2_tz:Y,3236
eSRAM_eNVM_RW_0/addr_temp_lm_0[13]:A,3558
eSRAM_eNVM_RW_0/addr_temp_lm_0[13]:B,5281
eSRAM_eNVM_RW_0/addr_temp_lm_0[13]:Y,3558
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/slave_arbiter/arbRegSMCurrentState_RNIKBAK2[0]:A,7031
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/slave_arbiter/arbRegSMCurrentState_RNIKBAK2[0]:B,5810
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/slave_arbiter/arbRegSMCurrentState_RNIKBAK2[0]:C,4475
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/slave_arbiter/arbRegSMCurrentState_RNIKBAK2[0]:D,4496
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/slave_arbiter/arbRegSMCurrentState_RNIKBAK2[0]:Y,4475
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_98:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_98:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_98:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_98:IPA,
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/FF_10:EN,
